inat_id,date,latitude,longitude,positional_accuracy,scientific_name
4056147,2016-09-04,39.711455,-84.272505,NA,Rudbeckia hirta
4061378,2016-09-05,43.62585,-93.30939,4,Rudbeckia hirta
4062670,2016-09-08,44.636773537,-63.5905359407,5,Rudbeckia hirta
4063294,2016-07-26,40.3924325425,-105.6362915039,3131,Rudbeckia hirta
4064064,2016-09-08,44.63667,-63.5941716667,NA,Rudbeckia hirta
4064591,2016-09-08,44.7680183,-93.1957774,25,Rudbeckia hirta
4066935,2016-09-08,40.92834623,-81.63017494,3,Rudbeckia hirta
4068639,2016-07-07,44.9750283333,-93.326875,NA,Rudbeckia hirta
4073488,2016-09-09,42.78965,-77.8232416667,NA,Rudbeckia hirta
4085208,2016-09-10,43.8236466667,-72.56842,NA,Rudbeckia hirta
4089507,2016-09-11,47.65668,-91.4628933333,NA,Rudbeckia hirta
4093286,2016-08-21,44.6962666667,-72.3526833333,NA,Rudbeckia hirta
4095140,2016-09-12,32.7331314087,-97.1132659912,NA,Rudbeckia hirta
4100567,2016-09-13,30.2906731004,-97.7522769851,5,Rudbeckia hirta
4108490,2016-09-14,44.5586767886,-69.6658148803,5,Rudbeckia hirta
4108522,2016-09-14,44.55886955,-69.66594166,6,Rudbeckia hirta
4109225,2016-09-14,44.561604526000004,-69.6610084798,65,Rudbeckia hirta
4111975,2016-09-14,42.4637133333,-73.2442866667,500,Rudbeckia hirta
4115006,2016-09-15,40.866445,-82.32428,NA,Rudbeckia hirta
4116027,2016-09-15,44.5601784066,-69.6656438057,22,Rudbeckia hirta
4116867,2016-09-15,41.6940666667,-87.6151133333,NA,Rudbeckia hirta
4117629,2016-09-15,44.55982,-69.665825,NA,Rudbeckia hirta
4118545,2016-09-14,44.5593096766,-69.6658275422,36,Rudbeckia hirta
4118836,2016-07-24,39.6234033333,-79.8235866667,NA,Rudbeckia hirta
4120411,2016-06-27,42.481118,-83.977604,23425,Rudbeckia hirta
4122920,2016-09-15,44.5590283333,-69.6658033333,NA,Rudbeckia hirta
4122991,2016-09-14,44.5587298218,-69.6664936155,188,Rudbeckia hirta
4139085,2016-09-18,38.8391562039,-77.2115800437,10,Rudbeckia hirta
4140417,2016-09-15,44.552011,-69.631712,9298,Rudbeckia hirta
4141722,2016-09-18,40.62004257,-89.01976782,12,Rudbeckia hirta
4144200,2016-09-13,44.6432930651,-85.507664932,10,Rudbeckia hirta
4148313,2016-09-19,40.696305614,-73.9989092109,5,Rudbeckia hirta
4148315,2016-09-19,40.6962499582,-73.9989641961,10,Rudbeckia hirta
4151682,2016-09-07,42.789055,-77.822455,NA,Rudbeckia hirta
4156145,2016-09-20,44.2722449871,-96.778255161,5,Rudbeckia hirta
4156283,2016-09-20,49.6769034444,-112.8642853909,5,Rudbeckia hirta
4185926,2016-05-20,35.3639762432,-80.91567859,4,Rudbeckia hirta
4191188,2016-09-24,42.26276161,-70.87185722,10,Rudbeckia hirta
4200137,2016-09-25,44.5830214543,-69.6276805401,6,Rudbeckia hirta
4201776,2016-09-25,31.331486,-94.70722,198,Rudbeckia hirta
4203343,2016-09-20,49.676751,-112.864587,42,Rudbeckia hirta
4210546,2016-09-26,39.6727512265,-84.0890916065,5,Rudbeckia hirta
4214599,2016-09-15,44.5633376829,-69.6644347161,2752,Rudbeckia hirta
4218560,2016-08-03,44.4589433333,-67.9334016667,NA,Rudbeckia hirta
4219595,2016-08-10,44.4665433333,-72.339885,NA,Rudbeckia hirta
4225921,2016-09-28,40.7489400683,-73.9188046195,5,Rudbeckia hirta
4228079,2016-09-28,42.7119865,-73.858253,48,Rudbeckia hirta
4245692,2016-10-01,40.0433805,-75.34613,NA,Rudbeckia hirta
4256411,2016-10-02,36.1750955271,-79.7819368767,627,Rudbeckia hirta
4263122,2016-10-03,43.6503027345,-72.9454889774,15,Rudbeckia hirta
4268403,2016-10-01,29.9274931994,-95.9225515282,NA,Rudbeckia hirta
4269886,2016-10-03,38.887195,-76.7971033333,NA,Rudbeckia hirta
4275467,2016-10-04,42.4761485703,-83.4532105923,15,Rudbeckia hirta pulcherrima
4280206,2016-09-15,44.5589611111,-69.6663194444,NA,Rudbeckia hirta
4280395,2016-09-15,44.5598555556,-69.6661388889,NA,Rudbeckia hirta
4288330,2016-10-06,33.0860721667,-96.704955,NA,Rudbeckia hirta
4305906,2016-10-09,39.6688743448,-84.0937607457,5,Rudbeckia hirta
4306043,2016-10-09,35.7181087509,-79.9490734097,5,Rudbeckia hirta
4307889,2016-10-03,47.4208149312,-94.868648238,43,Rudbeckia hirta
4309766,2016-09-11,35.8525583333,-79.1948,NA,Rudbeckia hirta
4319210,2016-10-08,36.8930170499,-82.6294065547,5,Rudbeckia hirta
4328011,2016-10-11,44.0398131912,-92.5057840347,31,Rudbeckia hirta
4336452,2016-09-24,38.934578,-74.926605,5005,Rudbeckia hirta
4340913,2016-10-13,30.4117362958,-87.8237302948,2642,Rudbeckia hirta
4362382,2016-10-14,40.5239819,-74.4355071,NA,Rudbeckia hirta
4364351,2016-10-15,30.5834466667,-94.3365033333,NA,Rudbeckia hirta
4364352,2016-10-15,30.58325,-94.33687,NA,Rudbeckia hirta
4370097,2016-10-16,30.4310502054,-86.9444790981,6,Rudbeckia hirta
4370970,2016-10-16,37.1158332825,-76.4572143555,NA,Rudbeckia hirta
4372678,2016-10-15,30.5832909731,-94.3365618147,8,Rudbeckia hirta
4381309,2016-10-13,32.515687,-94.741649,4,Rudbeckia hirta
4382115,2016-10-15,30.588391,-94.350666,1129,Rudbeckia hirta
4382480,2016-10-17,30.2905330556,-97.7523803611,NA,Rudbeckia hirta
4385244,2016-10-17,29.6544183333,-94.5453983333,NA,Rudbeckia hirta
4401847,2016-10-20,40.477868,-74.43814,25,Rudbeckia hirta
4413878,2016-10-22,35.3915680107,-80.5827091996,34,Rudbeckia hirta
4414342,2016-10-22,35.795956,-82.957935,430,Rudbeckia hirta
4414355,2016-10-15,30.4835288252,-94.275228003,564,Rudbeckia hirta
4416033,2016-10-15,30.5830554962,-94.3361129761,NA,Rudbeckia hirta
4430498,2016-10-23,37.262255,-88.6752916667,NA,Rudbeckia hirta
4431313,2016-10-16,30.583893,-94.336768,14,Rudbeckia hirta
4440263,2016-10-26,40.4789398145,-74.4349334669,5,Rudbeckia hirta
4446301,2016-10-27,45.4457784927,-75.6517696381,2,Rudbeckia hirta
4459494,2016-09-18,40.47909,-74.434925,NA,Rudbeckia hirta
4464221,2016-06-18,39.8109096287,-77.2258615494,423,Rudbeckia hirta
4470362,2016-10-23,36.023606,-78.353809,NA,Rudbeckia hirta
4471187,2016-10-14,30.5849722222,-94.3375277778,200,Rudbeckia hirta
4471431,2016-10-31,32.6560254574,-97.1607376927,65,Rudbeckia hirta
4472994,2016-08-24,35.8736116667,-87.0316666667,NA,Rudbeckia hirta
4478683,2016-06-23,42.4505198,-83.9532571,7748,Rudbeckia hirta
4481293,2016-11-02,40.4792959197,-74.4350964111,5,Rudbeckia hirta
4481323,2016-11-02,42.2178375861,-71.213376727,5,Rudbeckia hirta
4486022,2016-10-31,40.479859,-74.433649,188,Rudbeckia hirta
4486118,2016-11-02,40.479305,-74.435075,NA,Rudbeckia hirta
4486239,2016-07-23,42.6605894,-84.0730142,2083,Rudbeckia hirta
4490425,2016-11-03,40.6257282012,-74.5749592781,197,Rudbeckia hirta
4499733,2016-09-16,44.9133680197,-79.354891777,61,Rudbeckia hirta
4499902,2016-11-05,45.19004381,-93.6487994,7,Rudbeckia hirta
4501857,2016-11-05,32.6558043,-96.9938452,1614,Rudbeckia hirta
4520349,2016-08-30,33.334841,-87.793647000000007,NA,Rudbeckia hirta
4525560,2016-08-20,42.429524312,-73.2365530729,55,Rudbeckia hirta
4540976,2016-10-27,30.2697033,-87.5867598,3057,Rudbeckia hirta
4545489,2016-10-10,39.5711275478,-76.5044116974,197,Rudbeckia hirta
4573561,2016-11-14,40.548145921,-74.6245908737,219,Rudbeckia hirta
4580079,2016-11-15,41.5842816336,-87.853391915,2,Rudbeckia hirta
4594477,2016-11-18,32.7304129282,-97.108695432,172,Rudbeckia hirta
4596248,2016-11-18,32.5879757759,-97.1004188062,5,Rudbeckia hirta
4603204,2016-11-19,32.317331,-95.3869,4,Rudbeckia hirta
4607020,2016-11-20,32.58836029,-97.09983141,6,Rudbeckia hirta
4618223,2016-07-08,42.6463970986,-81.5299916267,31,Rudbeckia hirta
4630760,2016-11-24,28.5596528677,-80.6668203912,3410,Rudbeckia hirta
4643089,2016-07-21,46.5874295,-120.4723152,44,Rudbeckia hirta
4680412,2016-12-02,31.2361966667,-94.5464083333,NA,Rudbeckia hirta
4721630,2016-09-08,40.8706269,-74.911853,2914,Rudbeckia hirta
4761932,2016-12-03,40.6241810206,-74.575881958,198,Rudbeckia hirta
4767849,2016-07-03,45.497165,-93.684142,NA,Rudbeckia hirta
4772289,2016-08-24,35.8752133333,-87.0305,NA,Rudbeckia hirta
4782756,2016-08-24,46.667830606,-64.8684471846,4,Rudbeckia hirta
4794231,2016-09-08,40.928608,-81.62951,NA,Rudbeckia hirta
4837179,2016-12-14,40.6265099178,-74.5122385007,107,Rudbeckia hirta
4846808,2016-12-26,28.2391833333,-81.3030033333,NA,Rudbeckia hirta
4862823,2016-08-09,35.610242,-82.428146,NA,Rudbeckia hirta
4862936,2016-08-08,35.497852,-82.60824,NA,Rudbeckia hirta
4863015,2016-08-08,35.497852,-82.60824,NA,Rudbeckia hirta
4863310,2016-08-11,35.586426,-83.066108,NA,Rudbeckia hirta
4869266,2016-08-08,35.497852,-82.60824,NA,Rudbeckia hirta
4908236,2016-06-27,45.470094,-94.347409,NA,Rudbeckia hirta pulcherrima
4924370,2016-06-26,39.9306808697,-75.9852862358,31,Rudbeckia hirta pulcherrima
4945489,2016-05-21,33.7532533106,-98.3936297684,61,Rudbeckia hirta pulcherrima
4949081,2017-01-15,27.5021813,-81.0390643,1500,Rudbeckia hirta
4968751,2016-08-04,46.3831465447,-62.8287502887,207,Rudbeckia hirta
5029641,2017-01-30,41.871068,-88.123257,6,Rudbeckia hirta
5043340,2017-02-02,32.6669900975,-85.0603258987,76,Rudbeckia hirta
5082525,2017-02-04,40.626037633,-74.5738649368,93,Rudbeckia hirta
5108191,2016-09-12,40.6265424923,-74.5088267326,230,Rudbeckia hirta
5111190,2016-08-28,39.5709290638,-76.5044975281,128,Rudbeckia hirta
5111739,2016-08-14,45.160815,-76.656282,500,Rudbeckia hirta
5138587,2016-07-15,42.7068277778,-89.0691083333,NA,Rudbeckia hirta
5139189,2016-08-01,43.1224055556,-89.4909972222,NA,Rudbeckia hirta
5159207,2016-10-15,45.169035,-76.662698,100,Rudbeckia hirta
5183563,2016-10-15,45.191296,-76.647479,100,Rudbeckia hirta
5229888,2016-06-28,49.3375015259,-101.1666641235,NA,Rudbeckia hirta
5279382,2016-07-27,38.127925,-80.313545,NA,Rudbeckia hirta
5293456,2016-07-13,41.1295965,-81.4289397,1859,Rudbeckia hirta
5323561,2017-03-14,30.15642,-97.462948,3,Rudbeckia hirta
5393458,2017-03-18,29.7898403526,-95.705699622,50,Rudbeckia hirta
5397746,2017-03-19,29.4729216667,-97.8856666667,NA,Rudbeckia hirta
5399869,2016-09-20,38.8404519,-77.0591117,200,Rudbeckia hirta
5399957,2016-09-23,38.8404519,-77.0591117,200,Rudbeckia hirta
5399958,2016-09-23,38.8404519,-77.0591117,200,Rudbeckia hirta
5399960,2016-09-23,38.8404519,-77.0591117,200,Rudbeckia hirta
5399962,2016-09-23,38.8404519,-77.0591117,200,Rudbeckia hirta
5400401,2016-10-07,38.8404519,-77.0591117,200,Rudbeckia hirta
5400408,2016-10-11,38.8404519,-77.0591117,200,Rudbeckia hirta
5400409,2016-10-11,38.8404519,-77.0591117,200,Rudbeckia hirta
5402650,2016-07-13,38.6945382594,-76.5337624187,591,Rudbeckia hirta pulcherrima
5439744,2017-03-19,29.6544,-95.459291,50,Rudbeckia hirta
5439745,2017-03-19,29.6544,-95.459291,50,Rudbeckia hirta
5477448,2017-03-03,29.676317,-95.447004,230,Rudbeckia hirta
5503373,2017-03-28,30.742388989,-93.6607217789,61,Rudbeckia hirta
5534243,2017-04-01,28.239175,-81.3029866667,NA,Rudbeckia hirta
5557987,2017-04-03,33.9843675,-83.9583937,194,Rudbeckia hirta
5563197,2017-04-01,NA,NA,5,Rudbeckia hirta
5563718,2017-04-02,41.9871484,-87.6884722,164,Rudbeckia hirta
5568324,2017-04-04,29.9265333333,-95.9241783333,NA,Rudbeckia hirta
5594263,2017-04-06,30.416916,-96.957578,20,Rudbeckia hirta
5614443,2017-04-01,30.1403837803,-97.459484785,2,Rudbeckia hirta
5626867,2017-04-09,30.2901396498,-97.7314113788,148,Rudbeckia hirta
5628718,2017-04-03,30.0664863889,-97.2651730556,NA,Rudbeckia hirta
5643164,2017-04-10,30.658525,-96.818245,NA,Rudbeckia hirta
5644687,2017-04-09,30.752458,-97.272949,14592,Rudbeckia hirta
5672842,2017-04-09,NA,NA,15,Rudbeckia hirta
5672974,2017-04-12,30.0314797259,-95.2712059021,1172,Rudbeckia hirta
5690269,2017-04-14,30.1290861667,-97.2712633333,NA,Rudbeckia hirta
5696335,2017-04-14,29.7593651712,-95.4481247441,5,Rudbeckia hirta
5696730,2017-04-14,30.3702088539,-97.3117185385,5,Rudbeckia hirta
5702876,2017-04-14,30.0933833333,-97.485695,NA,Rudbeckia hirta
5703257,2017-04-14,30.2041203948,-96.0156831891,5,Rudbeckia hirta
5708594,2017-04-14,29.7517416667,-95.4236366667,NA,Rudbeckia hirta
5712853,2017-04-15,32.3329575134,-96.6386609632,8,Rudbeckia hirta
5720306,2017-04-15,29.7415167466,-95.42783333,10,Rudbeckia hirta
5728657,2017-04-14,30.2257,-97.1183,20,Rudbeckia hirta
5730609,2017-04-14,30.0711030556,-97.2661030556,NA,Rudbeckia hirta
5733460,2017-04-15,29.7121628188,-95.3438404576,5,Rudbeckia hirta
5736236,2017-04-14,29.8399547814,-97.0469878615,10,Rudbeckia hirta
5736498,2017-04-15,32.6899826351,-96.7275632494,190,Rudbeckia hirta
5739227,2017-04-14,30.1038633875,-97.29052037,9,Rudbeckia hirta
5748728,2017-04-15,41.9871484,-87.6884722,164,Rudbeckia hirta
5748768,2017-04-15,41.9871484,-87.6884722,164,Rudbeckia hirta
5748779,2017-04-15,41.9871484,-87.6884722,164,Rudbeckia hirta
5755236,2017-04-14,30.424928,-95.479942,3381,Rudbeckia hirta
5757378,2017-04-16,29.378175661,-95.5961395987,5,Rudbeckia hirta
5760501,2017-04-16,29.3918091618,-95.230022343,5,Rudbeckia hirta
5762538,2017-04-16,32.8455422307,-96.6950038356,5,Rudbeckia hirta
5764833,2017-04-16,29.25521537,-95.59709043,43,Rudbeckia hirta
5768635,2017-04-16,30.6942560379,-97.821889619,641,Rudbeckia hirta
5768637,2017-04-16,30.6942560379,-97.821889619,641,Rudbeckia hirta
5770554,2017-04-16,29.8882734911,-95.6787042622,200,Rudbeckia hirta
5778812,2017-04-14,29.6751423863,-94.4027709961,488,Rudbeckia hirta
5791785,2017-04-15,30.290515,-97.731575,NA,Rudbeckia hirta
5792876,2017-04-17,29.7815157753,-95.2320900747,5,Rudbeckia hirta
5793672,2017-04-17,29.374725963,-95.5940324721,5,Rudbeckia hirta
5807614,2017-04-17,29.3722985004,-95.6286356449,8,Rudbeckia hirta
5811526,2017-04-17,30.1118267855,-95.389995575,244,Rudbeckia hirta
5811527,2017-04-17,30.1118267855,-95.389995575,244,Rudbeckia hirta
5811530,2017-04-17,30.1118267855,-95.389995575,244,Rudbeckia hirta
5811532,2017-04-17,30.1118267855,-95.389995575,244,Rudbeckia hirta
5812019,2017-04-14,30.239308,-97.124076,57,Rudbeckia hirta
5814175,2017-04-17,29.626936686,-95.4550234411,31,Rudbeckia hirta
5817670,2017-04-17,29.6319987681,-95.5585073129,5,Rudbeckia hirta
5820567,2017-04-15,29.6488583333,-94.6395983333,NA,Rudbeckia hirta
5828409,2017-04-17,29.6832601,-96.2861717,2932,Rudbeckia hirta
5830066,2017-04-18,29.7614984494,-95.3814014421,5,Rudbeckia hirta
5833242,2017-04-18,29.9253116667,-95.9239666667,NA,Rudbeckia hirta
5833504,2017-04-18,29.5237980115,-95.8003520966,31,Rudbeckia hirta
5835551,2017-04-15,30.474577,-97.162696,4,Rudbeckia hirta
5842638,2017-04-18,32.9048121968,-96.8819046021,244,Rudbeckia hirta
5842672,2017-04-18,32.9048121968,-96.8819046021,244,Rudbeckia hirta
5843977,2017-04-18,30.2691583333,-97.7259,NA,Rudbeckia hirta
5851408,2017-04-18,30.037365,-95.79228,NA,Rudbeckia hirta
5852945,2017-04-15,29.7945430558,-94.954726696,31,Rudbeckia hirta
5857748,2017-04-15,32.664391,-97.223354,107,Rudbeckia hirta
5859422,2017-04-18,30.1826898466,-97.4201703072,31,Rudbeckia hirta
5862721,2017-04-16,30.4766153692,-95.6901240349,31,Rudbeckia hirta
5863678,2017-04-18,30.1084543995,-97.2692584991,122,Rudbeckia hirta
5865164,2017-04-15,29.932257,-95.914495,4422,Rudbeckia hirta
5871969,2017-04-20,30.100022899,-95.4465533887,5,Rudbeckia hirta
5881059,2017-04-20,30.1004465623,-95.4466864933,NA,Rudbeckia hirta
5882911,2017-04-20,29.38775664,-98.29873465,6,Rudbeckia hirta
5890506,2017-04-21,30.1024722588,-95.4502754566,5,Rudbeckia hirta
5890888,2017-04-21,30.1023699576,-95.4503294361,5,Rudbeckia hirta pulcherrima
5908848,2017-04-22,30.1418605566,-97.4585200425,8,Rudbeckia hirta
5917908,2017-04-22,30.0545556,-89.8798578,203,Rudbeckia hirta
5929992,2017-04-23,30.139848,-97.459813,20,Rudbeckia hirta
5940152,2017-04-24,30.1051528333,-95.4461533333,NA,Rudbeckia hirta
5946335,2017-04-21,31.3246091524,-95.46021715,614,Rudbeckia hirta
5946792,2017-04-19,30.6970785,-95.6058360278,NA,Rudbeckia hirta
5954397,2017-04-25,32.31883863,-95.28435738,8,Rudbeckia hirta
5959933,2017-04-21,27.8344916667,-97.0724383333,NA,Rudbeckia hirta
5960413,2017-04-20,27.8338633333,-97.07218,NA,Rudbeckia hirta
5970024,2017-04-26,37.3156560772,-76.5756491572,5,Rudbeckia hirta
5973602,2017-04-26,33.0265484879,-97.0151993025,313,Rudbeckia hirta
5980170,2017-04-24,31.2338839,-89.8676377,1934,Rudbeckia hirta
5984799,2017-04-27,30.1980109895,-97.8699928522,35,Rudbeckia hirta
5989649,2017-04-27,30.290515,-97.731575,28,Rudbeckia hirta
5997033,2017-04-28,33.425125,-94.0476882,8498,Rudbeckia hirta
6005327,2017-04-27,32.8689829831,-96.9619723299,65,Rudbeckia hirta
6028360,2017-04-21,29.7656154633,-95.3602371216,NA,Rudbeckia hirta
6029622,2017-04-23,30.0595055,-97.177095,NA,Rudbeckia hirta
6032563,2017-04-30,32.41555,-94.8292,NA,Rudbeckia hirta
6035440,2017-04-30,29.657950596,-95.5155309327,NA,Rudbeckia hirta
6037085,2017-04-30,32.8697583333,-96.9633633333,NA,Rudbeckia hirta
6063909,2017-05-02,29.9069000276,-97.9148040156,357,Rudbeckia hirta
6065911,2017-05-01,30.403055191,-97.7052764893,NA,Rudbeckia hirta
6076451,2017-05-03,30.49101787,-97.75977568,6,Rudbeckia hirta
6081347,2017-04-26,30.141472,-96.768651,10,Rudbeckia hirta
6083515,2017-05-03,30.33344625,-97.1213660556,NA,Rudbeckia hirta
6084420,2017-05-03,30.4121494293,-97.7846298218,NA,Rudbeckia hirta
6102763,2017-05-05,30.563281,-97.758021,210,Rudbeckia hirta
6106015,2017-04-26,30.12924,-96.137629,20,Rudbeckia hirta
6110203,2017-05-06,28.1058781392,-82.4494170628,165,Rudbeckia hirta
6117308,2017-05-06,30.2520716667,-92.9803916667,NA,Rudbeckia hirta
6124159,2017-05-06,30.1910482301,-83.9383813833,5,Rudbeckia hirta
6124783,2017-05-07,32.2063359795,-85.6499929323,2501880,Rudbeckia hirta
6143894,2017-05-06,32.588345,-97.102155,NA,Rudbeckia hirta
6149707,2017-05-09,32.66432002,-94.98628876,4,Rudbeckia hirta
6154154,2017-05-09,30.1354797222,-97.4492197222,NA,Rudbeckia hirta
6156183,2017-05-09,32.2420116667,-99.6202,NA,Rudbeckia hirta
6156519,2017-04-27,30.1744268472,-97.2703313828,4,Rudbeckia hirta
6157208,2017-05-09,32.993295,-97.1891216667,NA,Rudbeckia hirta
6163648,2017-05-09,29.4251416667,-94.9578466667,NA,Rudbeckia hirta
6164687,2017-05-10,32.83752,-96.8451166667,NA,Rudbeckia hirta
6169323,2017-05-04,32.8695880316,-96.9630429051,52,Rudbeckia hirta
6171091,2017-05-09,31.6191673279,-97.193611145,NA,Rudbeckia hirta
6171499,2017-05-02,33.0136088,-97.1766689,195,Rudbeckia hirta
6181568,2017-05-12,29.7655952722,-95.4519376718,10,Rudbeckia hirta
6182001,2017-05-12,28.6542540989,-96.7429768675,2501884,Rudbeckia hirta
6183750,2017-05-12,33.8120231498,-95.6842197386,5,Rudbeckia hirta
6184047,2017-05-12,30.1024560398,-95.4488543049,5,Rudbeckia hirta
6184164,2017-05-12,30.1019394631,-95.4491139763,5,Rudbeckia hirta
6195922,2017-05-13,29.5635666667,-95.1185138333,NA,Rudbeckia hirta
6199508,2017-05-13,30.2006656667,-97.8978794167,NA,Rudbeckia hirta
6199510,2017-05-13,30.1996679722,-97.8963203611,NA,Rudbeckia hirta
6200061,2017-05-13,30.4875286,-97.2386531,106,Rudbeckia hirta
6201224,2017-05-13,30.4944992222,-97.2303771973,1953,Rudbeckia hirta
6209372,2017-05-14,32.98533119,-97.06828384,9,Rudbeckia hirta
6210110,2017-05-12,33.8117083333,-95.68415,NA,Rudbeckia hirta
6211721,2017-05-13,33.81206398,-95.6842666,6,Rudbeckia hirta
6216160,2017-05-12,33.811842,-95.684185,55,Rudbeckia hirta
6220247,2017-05-04,29.670873,-95.447605,NA,Rudbeckia hirta
6222066,2017-05-12,33.8119866667,-95.6842566667,NA,Rudbeckia hirta
6224493,2017-05-13,33.8097413991,-95.6783820684,3307,Rudbeckia hirta
6227817,2017-05-12,33.8117167398,-95.684319064,NA,Rudbeckia hirta
6232081,2017-04-16,30.108277195,-97.2787325374,1310,Rudbeckia hirta
6239270,2017-05-14,32.586534,-97.101814,NA,Rudbeckia hirta pulcherrima
6239336,2017-05-13,33.7944065333,-95.6754517419,46,Rudbeckia hirta
6240288,2017-05-15,30.7894033333,-95.5476616667,NA,Rudbeckia hirta
6242715,2017-05-16,32.5886383333,-97.0992516667,NA,Rudbeckia hirta pulcherrima
6242775,2017-05-14,32.147493,-95.830227,30,Rudbeckia hirta
6244699,2017-04-28,30.67356,-97.7255,NA,Rudbeckia hirta
6245211,2017-05-12,32.708413,-95.836498,25,Rudbeckia hirta
6248894,2017-05-14,32.2523698752,-96.0951590538,31,Rudbeckia hirta
6252778,2017-05-17,29.8387216667,-95.59655,NA,Rudbeckia hirta pulcherrima
6262596,2017-05-18,30.3379572,-95.0677007,60,Rudbeckia hirta
6265259,2017-05-13,32.8899663382,-97.5594949722,31,Rudbeckia hirta
6265973,2017-05-18,35.1411201831,-92.4161861446,4,Rudbeckia hirta
6276878,2017-05-19,31.5530846967,-97.1297650226,5,Rudbeckia hirta
6278422,2017-05-19,33.133075,-97.1543666667,NA,Rudbeckia hirta
6279262,2017-05-14,33.816866,-95.650868,20,Rudbeckia hirta
6283715,2017-05-14,33.7883666667,-95.6275666667,100,Rudbeckia hirta
6291521,2017-05-20,31.2931286094,-95.9164520068,NA,Rudbeckia hirta
6307226,2017-05-12,33.8118,-95.6844,100,Rudbeckia hirta
6310167,2017-05-21,30.6206715271,-98.0684554904,641,Rudbeckia hirta
6314926,2017-05-13,30.69645,-97.82138,NA,Rudbeckia hirta
6318200,2017-05-20,30.4130024246,-96.9644737244,244,Rudbeckia hirta
6322579,2017-05-22,30.4142689609,-96.9573164912,31,Rudbeckia hirta
6323298,2017-05-22,32.7269478283,-96.1601646397,109,Rudbeckia hirta
6323316,2017-05-22,32.7269478283,-96.1601646397,109,Rudbeckia hirta
6328147,2017-05-14,33.7901805556,-95.6349861111,NA,Rudbeckia hirta
6331427,2017-05-25,32.9394454956,-95.9763870239,NA,Rudbeckia hirta
6333519,2017-05-19,29.4929664476,-97.924181776,6351,Rudbeckia hirta
6334419,2017-05-23,32.7573516667,-97.1395916667,NA,Rudbeckia hirta pulcherrima
6335559,2017-05-23,32.986175,-97.1847916667,NA,Rudbeckia hirta
6340561,2017-05-23,31.606986442,-97.1860302534,10,Rudbeckia hirta
6345476,2017-05-24,30.5690705125,-96.2155940943,5,Rudbeckia hirta
6345806,2017-05-24,30.567866494,-96.215247335,5,Rudbeckia hirta
6352395,2017-05-23,34.894966,-93.393065000000007,6,Rudbeckia hirta
6352703,2017-05-13,33.81295,-95.69606,40,Rudbeckia hirta
6363065,2017-05-25,32.8913154602,-97.5470199585,NA,Rudbeckia hirta
6365603,2017-05-13,33.7985410624,-95.6780916452,15,Rudbeckia hirta
6367916,2017-05-25,29.676506,-95.44697,57,Rudbeckia hirta
6368115,2017-05-25,27.1619331944,-80.4586256944,NA,Rudbeckia hirta
6372635,2017-05-26,30.682315,-97.636077,105,Rudbeckia hirta
6372811,2017-05-26,29.67078,-95.446811,NA,Rudbeckia hirta
6373096,2016-06-23,33.7573708,-98.3905541,192,Rudbeckia hirta
6375029,2017-05-13,33.81384,-95.6776416,500,Rudbeckia hirta
6375580,2017-05-25,30.1663888889,-97.7375,NA,Rudbeckia hirta
