sample_size,flowering_lengths,flowering_gradients,spatial_gradient_types,clustering,bootstrap_i,simulation_id,seed
600,15,16.799999999999997,linear,TRUE,3,419,116562359.73350704
1200,15,16.799999999999997,linear,TRUE,3,420,324214955.0933391
150,30,16.799999999999997,linear,TRUE,3,421,224068563.66433203
300,30,16.799999999999997,linear,TRUE,3,422,364158953.54002714
600,30,16.799999999999997,linear,TRUE,3,423,508075533.6675793
1200,30,16.799999999999997,linear,TRUE,3,424,703538364.0322834
150,45,16.799999999999997,linear,TRUE,3,425,912334689.4048154
300,45,16.799999999999997,linear,TRUE,3,426,934677943.5873032
600,45,16.799999999999997,linear,TRUE,3,427,274285043.82260144
1200,45,16.799999999999997,linear,TRUE,3,428,137615830.1718533
150,60,16.799999999999997,linear,TRUE,3,429,430594712.03014255
300,60,16.799999999999997,linear,TRUE,3,430,726381802.931428
600,60,16.799999999999997,linear,TRUE,3,431,928501172.4568903
1200,60,16.799999999999997,linear,TRUE,3,432,675279163.7554765
150,15,33.599999999999994,non-linear,TRUE,3,433,284069668.2687849
300,15,33.599999999999994,non-linear,TRUE,3,434,751483212.4579698
600,15,33.599999999999994,non-linear,TRUE,3,435,189838345.8610624
1200,15,33.599999999999994,non-linear,TRUE,3,436,217247313.586995
150,30,33.599999999999994,non-linear,TRUE,3,437,854070183.1225306
300,30,33.599999999999994,non-linear,TRUE,3,438,350150919.51936483
600,30,33.599999999999994,non-linear,TRUE,3,439,455239746.2539375
1200,30,33.599999999999994,non-linear,TRUE,3,440,267952419.11895573
150,45,33.599999999999994,non-linear,TRUE,3,441,672036346.9794393
300,45,33.599999999999994,non-linear,TRUE,3,442,767759958.7477744
600,45,33.599999999999994,non-linear,TRUE,3,443,896754962.1593207
1200,45,33.599999999999994,non-linear,TRUE,3,444,421509014.90822434
150,60,33.599999999999994,non-linear,TRUE,3,445,116804276.36019886
300,60,33.599999999999994,non-linear,TRUE,3,446,798006150.405854
600,60,33.599999999999994,non-linear,TRUE,3,447,854740177.0483702
1200,60,33.599999999999994,non-linear,TRUE,3,448,818907204.0840983
150,15,67.19999999999999,non-linear,TRUE,3,449,615985258.7152272
300,15,67.19999999999999,non-linear,TRUE,3,450,194699112.32590675
600,15,67.19999999999999,non-linear,TRUE,3,451,72425222.48998284
1200,15,67.19999999999999,non-linear,TRUE,3,452,56260580.19697666
150,30,67.19999999999999,non-linear,TRUE,3,453,114809314.95316327
300,30,67.19999999999999,non-linear,TRUE,3,454,960645029.0884823
600,30,67.19999999999999,non-linear,TRUE,3,455,832042570.2258945
1200,30,67.19999999999999,non-linear,TRUE,3,456,10598751.716315746
150,45,67.19999999999999,non-linear,TRUE,3,457,468690446.81079686
300,45,67.19999999999999,non-linear,TRUE,3,458,476576268.2072818
600,45,67.19999999999999,non-linear,TRUE,3,459,407260892.9127455
1200,45,67.19999999999999,non-linear,TRUE,3,460,448920253.66425514
150,60,67.19999999999999,non-linear,TRUE,3,461,969084945.2745169
300,60,67.19999999999999,non-linear,TRUE,3,462,711993907.3454589
600,60,67.19999999999999,non-linear,TRUE,3,463,282287966.92565084
1200,60,67.19999999999999,non-linear,TRUE,3,464,970010688.5284185
150,15,16.799999999999997,non-linear,TRUE,3,465,482987737.98160255
300,15,16.799999999999997,non-linear,TRUE,3,466,117953748.67506325
600,15,16.799999999999997,non-linear,TRUE,3,467,188894975.93045235
1200,15,16.799999999999997,non-linear,TRUE,3,468,304012063.8906956
150,30,16.799999999999997,non-linear,TRUE,3,469,121678873.19810688
300,30,16.799999999999997,non-linear,TRUE,3,470,107498954.98156548
600,30,16.799999999999997,non-linear,TRUE,3,471,694218809.7164035
1200,30,16.799999999999997,non-linear,TRUE,3,472,962728128.7685037
150,45,16.799999999999997,non-linear,TRUE,3,473,689761073.5613853
300,45,16.799999999999997,non-linear,TRUE,3,474,811312974.896282
600,45,16.799999999999997,non-linear,TRUE,3,475,990925748.1340319
1200,45,16.799999999999997,non-linear,TRUE,3,476,259002751.90360844
150,60,16.799999999999997,non-linear,TRUE,3,477,48543688.14267218
300,60,16.799999999999997,non-linear,TRUE,3,478,279445134.1032982
600,60,16.799999999999997,non-linear,TRUE,3,479,181324316.88718498
1200,60,16.799999999999997,non-linear,TRUE,3,480,286481352.2901386
150,15,33.599999999999994,linear,FALSE,3,481,262228309.40969288
300,15,33.599999999999994,linear,FALSE,3,482,968721419.5728302
600,15,33.599999999999994,linear,FALSE,3,483,942022211.8496895
1200,15,33.599999999999994,linear,FALSE,3,484,555389387.5330687
150,30,33.599999999999994,linear,FALSE,3,485,399072758.8534355
300,30,33.599999999999994,linear,FALSE,3,486,151854128.34398448
600,30,33.599999999999994,linear,FALSE,3,487,323049746.6865927
1200,30,33.599999999999994,linear,FALSE,3,488,155595306.53990805
150,45,33.599999999999994,linear,FALSE,3,489,266574523.64452183
300,45,33.599999999999994,linear,FALSE,3,490,662724779.6859592
600,45,33.599999999999994,linear,FALSE,3,491,619546953.3558935
1200,45,33.599999999999994,linear,FALSE,3,492,687406134.7916722
150,60,33.599999999999994,linear,FALSE,3,493,588812374.509871
300,60,33.599999999999994,linear,FALSE,3,494,733607182.2792292
600,60,33.599999999999994,linear,FALSE,3,495,579994282.9180509
1200,60,33.599999999999994,linear,FALSE,3,496,305921850.4931778
150,15,67.19999999999999,linear,FALSE,3,497,751269485.3357971
300,15,67.19999999999999,linear,FALSE,3,498,478644898.3941227
600,15,67.19999999999999,linear,FALSE,3,499,755179306.9578707
1200,15,67.19999999999999,linear,FALSE,3,500,679691039.7242755
150,30,67.19999999999999,linear,FALSE,3,501,914189534.9603146
300,30,67.19999999999999,linear,FALSE,3,502,683065845.8638936
600,30,67.19999999999999,linear,FALSE,3,503,114354437.21711636
1200,30,67.19999999999999,linear,FALSE,3,504,689031828.6605179
150,45,67.19999999999999,linear,FALSE,3,505,578824628.1445026
300,45,67.19999999999999,linear,FALSE,3,506,391645626.3978034
600,45,67.19999999999999,linear,FALSE,3,507,288589134.81235504
1200,45,67.19999999999999,linear,FALSE,3,508,863682441.8790638
150,60,67.19999999999999,linear,FALSE,3,509,662636635.3593767
300,60,67.19999999999999,linear,FALSE,3,510,447823206.8940997
600,60,67.19999999999999,linear,FALSE,3,511,429601189.44756687
1200,60,67.19999999999999,linear,FALSE,3,512,778097792.295739
150,15,16.799999999999997,linear,FALSE,3,513,144689774.83920753
300,15,16.799999999999997,linear,FALSE,3,514,835010726.004839
600,15,16.799999999999997,linear,FALSE,3,515,471053167.94477403
1200,15,16.799999999999997,linear,FALSE,3,516,59780431.67851865
150,30,16.799999999999997,linear,FALSE,3,517,357970908.51701796
300,30,16.799999999999997,linear,FALSE,3,518,35846658.28384459
600,30,16.799999999999997,linear,FALSE,3,519,638942559.948191
1200,30,16.799999999999997,linear,FALSE,3,520,919767811.8944168
150,45,16.799999999999997,linear,FALSE,3,521,44088446.302339435
300,45,16.799999999999997,linear,FALSE,3,522,829811715.0552571
600,45,16.799999999999997,linear,FALSE,3,523,787052575.0331581
1200,45,16.799999999999997,linear,FALSE,3,524,609702694.4626123
150,60,16.799999999999997,linear,FALSE,3,525,415663492.16736853
300,60,16.799999999999997,linear,FALSE,3,526,445303933.2292974
600,60,16.799999999999997,linear,FALSE,3,527,743378602.6667804
1200,60,16.799999999999997,linear,FALSE,3,528,831580099.4168967
150,15,33.599999999999994,non-linear,FALSE,3,529,764036253.3275038
300,15,33.599999999999994,non-linear,FALSE,3,530,225667780.03238142
600,15,33.599999999999994,non-linear,FALSE,3,531,563211776.7818272
1200,15,33.599999999999994,non-linear,FALSE,3,532,696522064.0413463
150,30,33.599999999999994,non-linear,FALSE,3,533,668687815.3122962
300,30,33.599999999999994,non-linear,FALSE,3,534,802501215.8323079
600,30,33.599999999999994,non-linear,FALSE,3,535,164344639.0517056
1200,30,33.599999999999994,non-linear,FALSE,3,536,736314110.4578972
150,45,33.599999999999994,non-linear,FALSE,3,537,335950745.5024868
300,45,33.599999999999994,non-linear,FALSE,3,538,924254824.174568
600,45,33.599999999999994,non-linear,FALSE,3,539,315405703.84822786
1200,45,33.599999999999994,non-linear,FALSE,3,540,972588544.7114706
150,60,33.599999999999994,non-linear,FALSE,3,541,140221024.16493
300,60,33.599999999999994,non-linear,FALSE,3,542,326561528.025195
600,60,33.599999999999994,non-linear,FALSE,3,543,997007568.8324869
1200,60,33.599999999999994,non-linear,FALSE,3,544,891323546.6461629
150,15,67.19999999999999,non-linear,FALSE,3,545,541294958.2096189
300,15,67.19999999999999,non-linear,FALSE,3,546,922272203.7229687
600,15,67.19999999999999,non-linear,FALSE,3,547,302777637.96038926
1200,15,67.19999999999999,non-linear,FALSE,3,548,517278418.4105694
150,30,67.19999999999999,non-linear,FALSE,3,549,130507431.45868182
300,30,67.19999999999999,non-linear,FALSE,3,550,648571612.3133898
600,30,67.19999999999999,non-linear,FALSE,3,551,33222449.012100697
1200,30,67.19999999999999,non-linear,FALSE,3,552,159754726.80293024
150,45,67.19999999999999,non-linear,FALSE,3,553,186347246.17004395
300,45,67.19999999999999,non-linear,FALSE,3,554,320851132.273674
600,45,67.19999999999999,non-linear,FALSE,3,555,837889416.8417901
1200,45,67.19999999999999,non-linear,FALSE,3,556,591801560.7167035
150,60,67.19999999999999,non-linear,FALSE,3,557,175837076.26909018
300,60,67.19999999999999,non-linear,FALSE,3,558,164670407.7720642
600,60,67.19999999999999,non-linear,FALSE,3,559,430327508.8313967
1200,60,67.19999999999999,non-linear,FALSE,3,560,27922685.025259852
150,15,16.799999999999997,non-linear,FALSE,3,561,884884440.1072711
300,15,16.799999999999997,non-linear,FALSE,3,562,667188039.9808288
600,15,16.799999999999997,non-linear,FALSE,3,563,63554020.83136141
1200,15,16.799999999999997,non-linear,FALSE,3,564,401565874.9267459
150,30,16.799999999999997,non-linear,FALSE,3,565,282356180.716306
300,30,16.799999999999997,non-linear,FALSE,3,566,598447088.8506621
600,30,16.799999999999997,non-linear,FALSE,3,567,684545807.5404167
1200,30,16.799999999999997,non-linear,FALSE,3,568,982651198.5156685
150,45,16.799999999999997,non-linear,FALSE,3,569,297673051.01267993
300,45,16.799999999999997,non-linear,FALSE,3,570,170306724.72901642
600,45,16.799999999999997,non-linear,FALSE,3,571,324983124.6212125
1200,45,16.799999999999997,non-linear,FALSE,3,572,93655699.16553795
150,60,16.799999999999997,non-linear,FALSE,3,573,187096473.99373353
300,60,16.799999999999997,non-linear,FALSE,3,574,4142982.652410865
600,60,16.799999999999997,non-linear,FALSE,3,575,853987481.6779047
1200,60,16.799999999999997,non-linear,FALSE,3,576,333877702.94211805
150,15,33.599999999999994,linear,TRUE,4,577,179054697.04419374
300,15,33.599999999999994,linear,TRUE,4,578,968175295.2747047
600,15,33.599999999999994,linear,TRUE,4,579,305482163.0939841
1200,15,33.599999999999994,linear,TRUE,4,580,823270311.8119389
150,30,33.599999999999994,linear,TRUE,4,581,552708333.3581686
300,30,33.599999999999994,linear,TRUE,4,582,559289441.4439797
600,30,33.599999999999994,linear,TRUE,4,583,233768295.96236348
1200,30,33.599999999999994,linear,TRUE,4,584,380403439.0486777
150,45,33.599999999999994,linear,TRUE,4,585,978706520.749256
300,45,33.599999999999994,linear,TRUE,4,586,423382266.8902576
600,45,33.599999999999994,linear,TRUE,4,587,97391492.22150445
1200,45,33.599999999999994,linear,TRUE,4,588,616243909.1131091
150,60,33.599999999999994,linear,TRUE,4,589,961311764.7822946
300,60,33.599999999999994,linear,TRUE,4,590,32296484.569087625
600,60,33.599999999999994,linear,TRUE,4,591,951066579.669714
1200,60,33.599999999999994,linear,TRUE,4,592,179373304.82527614
150,15,67.19999999999999,linear,TRUE,4,593,824537044.391036
300,15,67.19999999999999,linear,TRUE,4,594,314980970.6956148
600,15,67.19999999999999,linear,TRUE,4,595,146326517.68624783
1200,15,67.19999999999999,linear,TRUE,4,596,868072952.3766786
150,30,67.19999999999999,linear,TRUE,4,597,869439907.6048285
300,30,67.19999999999999,linear,TRUE,4,598,838467545.8073616
600,30,67.19999999999999,linear,TRUE,4,599,283306832.65812695
1200,30,67.19999999999999,linear,TRUE,4,600,235467129.85262275
150,45,67.19999999999999,linear,TRUE,4,601,232308075.29762387
300,45,67.19999999999999,linear,TRUE,4,602,935409707.9485655
600,45,67.19999999999999,linear,TRUE,4,603,71284147.91077375
1200,45,67.19999999999999,linear,TRUE,4,604,964425406.884402
150,60,67.19999999999999,linear,TRUE,4,605,262541079.6608776
300,60,67.19999999999999,linear,TRUE,4,606,465892683.7146282
600,60,67.19999999999999,linear,TRUE,4,607,262292746.22164667
1200,60,67.19999999999999,linear,TRUE,4,608,548211951.0415941
150,15,16.799999999999997,linear,TRUE,4,609,75761296.55353725
300,15,16.799999999999997,linear,TRUE,4,610,637010521.7210948
600,15,16.799999999999997,linear,TRUE,4,611,362261194.5029348
1200,15,16.799999999999997,linear,TRUE,4,612,966485898.2432634
150,30,16.799999999999997,linear,TRUE,4,613,112151792.73858666
300,30,16.799999999999997,linear,TRUE,4,614,950903034.3033373
600,30,16.799999999999997,linear,TRUE,4,615,703344919.2531407
1200,30,16.799999999999997,linear,TRUE,4,616,234469262.6502365
150,45,16.799999999999997,linear,TRUE,4,617,104958242.03826487
300,45,16.799999999999997,linear,TRUE,4,618,588054011.5758777
600,45,16.799999999999997,linear,TRUE,4,619,839822091.627866
1200,45,16.799999999999997,linear,TRUE,4,620,460143808.9739531
150,60,16.799999999999997,linear,TRUE,4,621,962090298.0677783
300,60,16.799999999999997,linear,TRUE,4,622,838592756.5395832
600,60,16.799999999999997,linear,TRUE,4,623,733347033.6161554
1200,60,16.799999999999997,linear,TRUE,4,624,495224278.4202099
150,15,33.599999999999994,non-linear,TRUE,4,625,971430077.9160112
300,15,33.599999999999994,non-linear,TRUE,4,626,418171515.9211308
600,15,33.599999999999994,non-linear,TRUE,4,627,924104950.3907561
1200,15,33.599999999999994,non-linear,TRUE,4,628,89100159.70468521
150,30,33.599999999999994,non-linear,TRUE,4,629,241175353.75989974
300,30,33.599999999999994,non-linear,TRUE,4,630,138552317.62863696
600,30,33.599999999999994,non-linear,TRUE,4,631,824626761.0229552
1200,30,33.599999999999994,non-linear,TRUE,4,632,856787967.7284509
150,45,33.599999999999994,non-linear,TRUE,4,633,166154336.88275516
300,45,33.599999999999994,non-linear,TRUE,4,634,208392034.98326242
600,45,33.599999999999994,non-linear,TRUE,4,635,97849533.89316797
1200,45,33.599999999999994,non-linear,TRUE,4,636,60687621.124088764
150,60,33.599999999999994,non-linear,TRUE,4,637,709284398.9375979
300,60,33.599999999999994,non-linear,TRUE,4,638,33123574.918136
600,60,33.599999999999994,non-linear,TRUE,4,639,627190660.6853008
1200,60,33.599999999999994,non-linear,TRUE,4,640,685207658.6801559
150,15,67.19999999999999,non-linear,TRUE,4,641,329587057.9313487
300,15,67.19999999999999,non-linear,TRUE,4,642,428116316.90710783
600,15,67.19999999999999,non-linear,TRUE,4,643,938029374.9272823
1200,15,67.19999999999999,non-linear,TRUE,4,644,715813798.3642519
150,30,67.19999999999999,non-linear,TRUE,4,645,618037826.1487931
300,30,67.19999999999999,non-linear,TRUE,4,646,395616075.7225007
600,30,67.19999999999999,non-linear,TRUE,4,647,889185276.8138051
1200,30,67.19999999999999,non-linear,TRUE,4,648,467043435.4338795
150,45,67.19999999999999,non-linear,TRUE,4,649,517242604.16813195
300,45,67.19999999999999,non-linear,TRUE,4,650,248329584.48678255
600,45,67.19999999999999,non-linear,TRUE,4,651,986540096.1134583
1200,45,67.19999999999999,non-linear,TRUE,4,652,840317884.227261
150,60,67.19999999999999,non-linear,TRUE,4,653,650817228.9468348
300,60,67.19999999999999,non-linear,TRUE,4,654,270724868.6347157
600,60,67.19999999999999,non-linear,TRUE,4,655,876530935.0565076
1200,60,67.19999999999999,non-linear,TRUE,4,656,781587327.5976628
150,15,16.799999999999997,non-linear,TRUE,4,657,557367622.3866642
300,15,16.799999999999997,non-linear,TRUE,4,658,451037320.3083873
600,15,16.799999999999997,non-linear,TRUE,4,659,497667045.56532204
1200,15,16.799999999999997,non-linear,TRUE,4,660,485388311.09181046
150,30,16.799999999999997,non-linear,TRUE,4,661,55521484.69723761
300,30,16.799999999999997,non-linear,TRUE,4,662,913437277.7771205
600,30,16.799999999999997,non-linear,TRUE,4,663,18563087.796792388
1200,30,16.799999999999997,non-linear,TRUE,4,664,221998425.89907348
150,45,16.799999999999997,non-linear,TRUE,4,665,281046094.6056992
300,45,16.799999999999997,non-linear,TRUE,4,666,743210861.6922051
600,45,16.799999999999997,non-linear,TRUE,4,667,825760005.2747875
1200,45,16.799999999999997,non-linear,TRUE,4,668,278428552.2066057
150,60,16.799999999999997,non-linear,TRUE,4,669,678383862.1340692
300,60,16.799999999999997,non-linear,TRUE,4,670,124438548.22777212
600,60,16.799999999999997,non-linear,TRUE,4,671,401169535.7039571
1200,60,16.799999999999997,non-linear,TRUE,4,672,985089839.4361138
150,15,33.599999999999994,linear,FALSE,4,673,364657350.583002
300,15,33.599999999999994,linear,FALSE,4,674,523727603.0238718
600,15,33.599999999999994,linear,FALSE,4,675,432288270.4436779
1200,15,33.599999999999994,linear,FALSE,4,676,289238774.6833265
150,30,33.599999999999994,linear,FALSE,4,677,720085146.6041058
300,30,33.599999999999994,linear,FALSE,4,678,835852228.8035601
600,30,33.599999999999994,linear,FALSE,4,679,627418383.4902942
1200,30,33.599999999999994,linear,FALSE,4,680,618691823.6780912
150,45,33.599999999999994,linear,FALSE,4,681,285978371.97594345
300,45,33.599999999999994,linear,FALSE,4,682,556856831.7685276
600,45,33.599999999999994,linear,FALSE,4,683,231914412.23025322
1200,45,33.599999999999994,linear,FALSE,4,684,508190944.5580095
150,60,33.599999999999994,linear,FALSE,4,685,656094323.8437176
300,60,33.599999999999994,linear,FALSE,4,686,764978714.287281
600,60,33.599999999999994,linear,FALSE,4,687,123730897.20495045
1200,60,33.599999999999994,linear,FALSE,4,688,502883862.7040386
150,15,67.19999999999999,linear,FALSE,4,689,824200774.3101567
300,15,67.19999999999999,linear,FALSE,4,690,168075686.55349314
600,15,67.19999999999999,linear,FALSE,4,691,511802310.8225316
1200,15,67.19999999999999,linear,FALSE,4,692,425705123.69275093
150,30,67.19999999999999,linear,FALSE,4,693,654891752.8707534
300,30,67.19999999999999,linear,FALSE,4,694,543172246.0780293
600,30,67.19999999999999,linear,FALSE,4,695,803816586.5000337
1200,30,67.19999999999999,linear,FALSE,4,696,743592958.8973522
150,45,67.19999999999999,linear,FALSE,4,697,440110096.2422788
300,45,67.19999999999999,linear,FALSE,4,698,388989386.8472427
